cluster,wind,wind_speed_100m,surface_pressure,air_temp
0,-0.07876581160489661,-0.12905471565521828,-0.010911871208678333,-0.01742287527940666
1,3.8786840201113995,6.355072754697506,0.5373359281679148,0.8579588853805192
