cluster,solar,dni,ghi,gti,clearsky_dni,clearsky_dhi,clearsky_gti,cloud_opacity,relative_humidity,air_temp,precipitation_rate
0,-0.2022319331913734,-0.22781031243555003,-1.0385139128231753,-0.6187800178242651,-0.9364295292422475,-0.18870154913265313,-1.2215873288063366,-0.5335561292168244,0.22967385935524173,-0.5557698830372942,-0.43032820202044053
1,-0.12455656122428173,-0.8761329489171051,-0.3472416060120205,-0.7554942363673127,0.4533357267612197,-0.11121798045622493,0.26895023047477784,1.1195747403193232,0.8302355487346723,0.32711122387271696,0.9821507735840024
2,0.400551202485415,0.5891166757918852,0.9308393383763179,0.8765953857843654,-0.3359993539658844,0.7223350337336824,0.1180460301455909,-0.5580195509953237,-0.9897518746704188,0.5796469316106911,-0.6059577379382565
3,-0.44414512050151006,1.3772934100064804,0.3439048427549097,0.9152069550085993,1.600542725454759,-1.5269560491572132,1.3502555992293985,-0.6402523154259263,0.0235584904794237,-1.683752264135232,-0.2745938302687488
