cluster,hydro,precipitation_rate,relative_humidity,surface_pressure
0,16.167726989404763,0.060990635590331854,72.16618434676928,979.893873505826
1,16.47492177777778,0.19065148529761847,75.62856856345843,787.1332306317315
2,15.963548031737705,0.029342998568405904,48.61125404878633,972.4611057664252
3,15.63896778592255,0.3513939185219157,83.31453850030142,969.5521459200488
4,2038.9099999999999,0.12911111111111112,63.54658333333333,974.1224722222221
5,108.713915,0.1274138644987448,73.51712135844926,525.9641246395805
6,8.162972477857142,0.9696827885873585,88.83281955822952,944.0112781262445
7,509.8416684444445,0.05436674396203503,64.04448631219678,959.7414157448604
