cluster,hydro,precipitation_rate,relative_humidity,surface_pressure
0,-0.1395219785614883,-0.5279636815277075,-0.007723219775393853,0.4184496123819608
1,-0.13734751595466257,-0.044447914313665654,0.24199941183472054,-1.4700373691930904
2,-0.14096724887645387,-0.645980272732478,-1.7066101177262833,0.3456303640974573
3,-0.14326477355510284,0.5549735849265187,0.7963459311646942,0.31713111903426916
4,14.178355805765893,-0.2739369336020848,-0.6294073870405598,0.36190686575577197
5,0.5155614826492646,-0.2802661031222781,0.0897123981638603,-4.028725954694047
6,-0.19618322419773926,2.8606226535890324,1.1943490358194924,0.06690578461144489
7,3.354923781223858,-0.5526647077035263,-0.5934963978531174,0.22101483751880388
