cluster,wind,wind_speed_100m,surface_pressure,air_temp
0,-0.07876581160489499,-0.12905471565521817,-0.01091187120867801,-0.017422875279406613
1,3.8786840201113995,6.355072754697506,0.5373359281679149,0.8579588853805193
