cluster,biomass,relative_humidity,air_temp,precipitation_rate
0,3.8333565729607777,-0.22726525208132686,0.2770473622712023,-0.2736460468207461
1,-0.3425038111462722,0.1945956131658416,-1.2270613907925905,-0.3895616649834453
2,0.07591715930007382,-0.8481515623972442,0.5660342187994357,-0.5615229641755384
3,-0.3179961070195877,0.8962360406670533,0.2985486186838258,1.0413345369220732
