cluster,wind,solar,biomass,hydro,air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_gti,cloud_opacity,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m
0,-0.4072087615309124,-0.4687754078046693,-0.4451538399078908,0.47106285134638404,-3.337481139931168,3.985351569289924,-1.6537106498965943,2.604858015415553,2.344649086937614,-0.3536555421286846,1.347245986133866,0.5951175026247801,1.030911366469982,-0.23519749102942117,0.045997638312192994,-3.897925119339291,-0.21946329798645803
1,-0.19496049018909128,-0.28154873109722345,-0.19005785104659786,-0.15767456879089406,0.3120633028258939,-0.3361474846659976,-0.09259193488557588,0.4451744315987623,0.2955408342197769,1.198923156507155,-0.9538391492382319,-0.4517418593541929,-0.8309932616667629,1.1665299668581028,0.9096668405859191,0.14369692277048302,-0.12482245851614707
2,-0.180555092237622,-0.07657509616002997,0.2432334715866184,-0.09896185794645247,0.6086664754121024,-0.06812082243915338,0.8510965826997852,-0.41711206860932015,0.13220381324880578,-0.6077122473460795,0.5315136010687348,0.9462534249903681,0.8764196076173931,-0.5427486928461429,-0.892031020420113,0.3663078898843116,-0.08463518766520098
3,-0.31217464731129524,-0.2670387571269332,0.09196876768767924,-0.08897608729415135,-0.5239357396238539,-0.04589165181059265,-0.14293510277586027,-1.0257095606997495,-1.3397663011529177,-0.5440778981782756,-0.33546379114152824,-1.0362973479113986,-0.706169221778762,-0.427971992325375,0.23635522395951433,0.4255178064857184,-0.16058239779329259
4,1.6689055225091363,2.1340014161641525,0.3610693367134658,0.8100903667160453,0.5251411210138764,0.3342981976292678,0.224780970332065,-0.1510052913656138,-0.0537300697542128,-0.1305247977248122,0.26006829323637753,0.4521867037219731,0.42361547217921225,-0.4978364448464627,-0.8420355291673173,0.30259916745174403,0.0691294704882148
5,-0.4071944541442601,-0.4609418989956479,-0.45104865465857363,-0.15082370135920398,-0.8405439799504995,-0.40454483952099624,-1.1871906286562803,0.9569375347868849,0.6720906659726965,-0.45622340160599223,1.0423040805467363,0.02070745581712166,0.5231906757088571,-0.29839647387888,0.22266371834181092,-1.0898773385046978,-0.21081304686513325
6,4.169950418535289,1.0390409099156086,0.10491343521904693,0.7329171911073403,0.8769530560544447,-0.17217643661957133,-0.25313447261570304,0.3387520930791062,-0.4563206339372645,0.9483609983415907,-0.2092220807119234,0.5073291006071153,-0.1735151812748658,-0.22597439318529294,-0.3305809265729945,0.5318901325741897,7.287786063762791
