cluster,biomass,precipitation_rate,air_temp,relative_humidity
0,3.8333565729607777,-0.2736460468207461,0.2770473622712023,-0.22726525208132686
1,-0.3425038111462722,-0.3895616649834453,-1.2270613907925905,0.1945956131658416
2,0.07591715930007382,-0.5615229641755384,0.5660342187994357,-0.8481515623972442
3,-0.3179961070195877,1.0413345369220732,0.2985486186838258,0.8962360406670533
